episodeid	eventId	year	monthname	beginyearmonth	beginday	begintime	begindatetime	endyearmonth	endday	endtime	enddatetime	eventtype	eventcat	state	county	totalinjuries	totaldeaths	totaldamage	magnitude	magnitudetype	category	fscale
1202158	5484917	2005	November	200511	23	300	11/23/05 3:00	200511	23	500	11/23/05 5:00	High Wind	Wind	ALASKA	SALISBURY SOUND TO CAPE FAIRWEATHER COASTAL AREA	0	0	6000	52	EG		
1202158	5484918	2005	November	200511	23	0	11/23/05 0:00	200511	23	500	11/23/05 5:00	High Wind	Wind	ALASKA	CAPE DECISION TO SALISBURY SOUND COASTAL AREA	0	0	2000	60	MG		
1201204	5481679	2005	November	200511	24	1130	11/24/05 11:30	200511	24	1130	11/24/05 11:30	Strong Wind	Wind	NEW YORK	NEW YORK (MANHATTAN)	2	0	0	35	EG		
1201520	5480428	2005	November	200511	22	1000	11/22/05 10:00	200511	22	1500	11/22/05 15:00	Strong Wind	Wind	NEW JERSEY	MIDDLESEX	0	0	1000	45	EG		
1201524	5480442	2005	November	200511	29	1700	11/29/05 17:00	200511	29	2100	11/29/05 21:00	Strong Wind	Wind	PENNSYLVANIA	LEHIGH	0	0	1000	36	MG		
1201523	5480441	2005	November	200511	29	1200	11/29/05 12:00	200511	29	1300	11/29/05 13:00	Strong Wind	Wind	NEW JERSEY	SOUTHEASTERN BURLINGTON	0	0	7000	37	MG		
1201291	5480195	2005	November	200511	15	2150	11/15/05 21:50	200511	15	2150	11/15/05 21:50	Strong Wind	Wind	ILLINOIS	COOK	2	0	0	44	EG		
1201291	5480196	2005	November	200511	16	524	11/16/05 5:24	200511	16	524	11/16/05 5:24	Strong Wind	Wind	ILLINOIS	KANKAKEE	1	0	0	44	EG		
1201284	5480099	2005	November	200511	16	730	11/16/05 7:30	200511	16	730	11/16/05 7:30	Strong Wind	Wind	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA	1	0	0	35	EG		
1201326	5479397	2005	November	200511	6	210	11/6/05 2:10	200511	6	210	11/6/05 2:10	Thunderstorm Wind	Wind	INDIANA	CARROLL	0	0	1000	60	EG		
1201326	5479392	2005	November	200511	6	155	11/6/05 1:55	200511	6	155	11/6/05 1:55	Thunderstorm Wind	Wind	INDIANA	CLINTON	0	0	1000	50	EG		
1201829	5484716	2005	November	200511	6	1655	11/6/05 16:55	200511	6	1725	11/6/05 17:25	Thunderstorm Wind	Wind	NEW YORK	ONEIDA	2	0	0	50	EG		
1201265	5479858	2005	November	200511	15	1646	11/15/05 16:46	200511	15	1650	11/15/05 16:50	Thunderstorm Wind	Wind	TENNESSEE	CHESTER	1	0	0	50	EG		
1201045	5481585	2005	November	200511	15	1815	11/15/05 18:15	200511	15	1855	11/15/05 18:55	Thunderstorm Wind	Wind	MISSISSIPPI	FRANKLIN	0	0	11000	55	EG		
1201047	5481587	2005	November	200511	15	1835	11/15/05 18:35	200511	15	1835	11/15/05 18:35	Thunderstorm Wind	Wind	MISSISSIPPI	LOWNDES	0	0	3000	55	EG		
1201326	5479474	2005	November	200511	6	240	11/6/05 2:40	200511	6	240	11/6/05 2:40	Thunderstorm Wind	Wind	INDIANA	HOWARD	0	0	5000	60	EG		
1201326	5479403	2005	November	200511	6	220	11/6/05 2:20	200511	6	220	11/6/05 2:20	Thunderstorm Wind	Wind	INDIANA	BOONE	0	0	1000	60	EG		
1201326	5479402	2005	November	200511	6	215	11/6/05 2:15	200511	6	215	11/6/05 2:15	Thunderstorm Wind	Wind	INDIANA	BOONE	0	0	1000	50	EG		
1201702	5484122	2005	November	200511	5	2115	11/5/05 21:15	200511	5	2115	11/5/05 21:15	Thunderstorm Wind	Wind	MICHIGAN	SAGINAW	1	0	0	57	EG		
1199992	5476766	2005	October	200510	4	1800	10/4/05 18:00	200510	5	1200	10/5/05 12:00	Winter Storm	Blizzard / Snowstorm	SOUTH DAKOTA	HARDING	0	0	5000				
1199993	5476848	2005	October	200510	4	1600	10/4/05 16:00	200510	5	900	10/5/05 9:00	Winter Storm	Blizzard / Snowstorm	WYOMING	WYOMING BLACK HILLS	0	0	20000				
1199992	5476768	2005	October	200510	4	1800	10/4/05 18:00	200510	5	1200	10/5/05 12:00	Winter Storm	Blizzard / Snowstorm	SOUTH DAKOTA	BUTTE	0	0	5000				
1199992	5476844	2005	October	200510	4	1700	10/4/05 17:00	200510	5	900	10/5/05 9:00	Winter Storm	Blizzard / Snowstorm	SOUTH DAKOTA	CENTRAL BLACK HILLS	0	0	5000				
1199993	5476845	2005	October	200510	4	1600	10/4/05 16:00	200510	5	900	10/5/05 9:00	Winter Storm	Blizzard / Snowstorm	WYOMING	NORTHERN CAMPBELL	0	0	20000				
1199993	5476846	2005	October	200510	4	1500	10/4/05 15:00	200510	5	600	10/5/05 6:00	Winter Storm	Blizzard / Snowstorm	WYOMING	SOUTH CAMPBELL	0	0	5000				
1199992	5476843	2005	October	200510	4	1700	10/4/05 17:00	200510	5	1200	10/5/05 12:00	Winter Storm	Blizzard / Snowstorm	SOUTH DAKOTA	NORTHERN FOOT HILLS	0	0	10000				
1199992	5476769	2005	October	200510	4	1600	10/4/05 16:00	200510	5	1200	10/5/05 12:00	Winter Storm	Blizzard / Snowstorm	SOUTH DAKOTA	NORTHERN BLACK HILLS	0	0	25000				
1199993	5476847	2005	October	200510	4	1700	10/4/05 17:00	200510	5	900	10/5/05 9:00	Winter Storm	Blizzard / Snowstorm	WYOMING	WESTERN CROOK	0	0	10000				
1199968	5477937	2005	October	200510	25	730	10/25/05 7:30	200510	26	200	10/26/05 2:00	Winter Storm	Blizzard / Snowstorm	MARYLAND	ALLEGANY	1	0	0				
1199496	5478526	2005	October	200510	10	300	10/10/05 3:00	200510	11	0	10/11/05 0:00	Winter Storm	Blizzard / Snowstorm	COLORADO	N & NE ELBERT COUNTY BELOW 6000 FEET / N LINCOLN COUNTY	0	1	0				
1200002	5476978	2005	October	200510	1	2309	10/1/05 23:09	200510	2	600	10/2/05 6:00	Flash Flood	Flood	KANSAS	SHAWNEE	6	0	0				
1199964	5479316	2005	October	200510	13	630	10/13/05 6:30	200510	13	900	10/13/05 9:00	Flash Flood	Flood	TEXAS	ECTOR	0	0	2000				
1199964	5479317	2005	October	200510	13	730	10/13/05 7:30	200510	13	900	10/13/05 9:00	Flash Flood	Flood	TEXAS	ECTOR	0	0	1000				
1200002	5476980	2005	October	200510	2	350	10/2/05 3:50	200510	2	600	10/2/05 6:00	Flash Flood	Flood	KANSAS	JACKSON	1	0	0				
1200002	5476981	2005	October	200510	2	350	10/2/05 3:50	200510	2	600	10/2/05 6:00	Flash Flood	Flood	KANSAS	JEFFERSON	2	0	0				
1200090	5477834	2005	October	200510	8	730	10/8/05 7:30	200510	8	1130	10/8/05 11:30	Flash Flood	Flood	PENNSYLVANIA	BUCKS	0	1	0				
1199948	5477615	2005	October	200510	24	1220	10/24/05 12:20	200510	24	2000	10/24/05 20:00	Flash Flood	Flood	FLORIDA	OSCEOLA	0	0	20000				
1200244	5478006	2005	October	200510	9	230	10/9/05 2:30	200510	9	2300	10/9/05 23:00	Flash Flood	Flood	NEW HAMPSHIRE	CHESHIRE	0	2	0				
1200131	5477486	2005	October	200510	15	1100	10/15/05 11:00	200510	16	1100	10/16/05 11:00	Flood	Flood	NEW HAMPSHIRE	NORTHERN GRAFTON	0	0	12000				
1200131	5477487	2005	October	200510	15	1100	10/15/05 11:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	SOUTHERN CARROLL	0	0	2000				
1200131	5477488	2005	October	200510	15	1600	10/15/05 16:00	200510	16	1600	10/16/05 16:00	Flood	Flood	NEW HAMPSHIRE	SOUTHERN COOS	0	0	2000				
1200131	5477483	2005	October	200510	15	500	10/15/05 5:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	MERRIMACK	0	0	10000				
1200130	5477475	2005	October	200510	9	100	10/9/05 1:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	INTERIOR CUMBERLAND	0	0	12000				
1200130	5477476	2005	October	200510	9	100	10/9/05 1:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	COASTAL CUMBERLAND	0	0	12000				
1200130	5477477	2005	October	200510	9	700	10/9/05 7:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	KENNEBEC	0	0	1000				
1200130	5477478	2005	October	200510	9	100	10/9/05 1:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	KNOX	0	0	20000				
1200129	5477463	2005	October	200510	8	2100	10/8/05 21:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	COASTAL ROCKINGHAM	0	0	12000				
1200131	5477484	2005	October	200510	15	1100	10/15/05 11:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	NORTHERN CARROLL	0	0	2000				
1200131	5477485	2005	October	200510	15	1600	10/15/05 16:00	200510	16	1600	10/16/05 16:00	Flood	Flood	NEW HAMPSHIRE	NORTHERN COOS	0	0	2000				
1200125	5477407	2005	October	200510	15	1915	10/15/05 19:15	200510	19	1030	10/19/05 10:30	Flood	Flood	NEW HAMPSHIRE	NORTHERN GRAFTON	0	0	1000				
1200131	5477489	2005	October	200510	15	1100	10/15/05 11:00	200510	16	1100	10/16/05 11:00	Flood	Flood	NEW HAMPSHIRE	SOUTHERN GRAFTON	0	0	12000				
1200131	5477490	2005	October	200510	15	700	10/15/05 7:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	STRAFFORD	0	0	10000				
1200130	5477472	2005	October	200510	8	700	10/8/05 7:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	NORTHERN OXFORD	0	0	12000				
1199892	5476640	2005	October	200510	2	130	10/2/05 1:30	200510	5	800	10/5/05 8:00	Flood	Flood	KANSAS	LEAVENWORTH	0	0	2003000				
1200129	5477470	2005	October	200510	8	2100	10/8/05 21:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	STRAFFORD	0	0	20000				
1200129	5477471	2005	October	200510	8	2100	10/8/05 21:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	SULLIVAN	0	2	0				
1200129	5477464	2005	October	200510	8	2100	10/8/05 21:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	INTERIOR ROCKINGHAM	0	0	12000				
1200125	5477406	2005	October	200510	15	715	10/15/05 7:15	200510	17	1315	10/17/05 13:15	Flood	Flood	NEW HAMPSHIRE	MERRIMACK	0	0	1000				
1200130	5477473	2005	October	200510	8	700	10/8/05 7:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	SOUTHERN OXFORD	0	0	12000				
1200130	5477474	2005	October	200510	9	100	10/9/05 1:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	SAGADAHOC	0	0	5000				
1200123	5477400	2005	October	200510	9	715	10/9/05 7:15	200510	11	215	10/11/05 2:15	Flood	Flood	NEW HAMPSHIRE	MERRIMACK	0	0	1000				
1200123	5477401	2005	October	200510	9	115	10/9/05 1:15	200510	9	2100	10/9/05 21:00	Flood	Flood	NEW HAMPSHIRE	SULLIVAN	0	0	5000				
1200129	5477468	2005	October	200510	8	2100	10/8/05 21:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	SOUTHERN CARROLL	0	0	12000				
1200129	5477469	2005	October	200510	8	2300	10/8/05 23:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	SOUTHERN GRAFTON	0	0	2000				
1200129	5477466	2005	October	200510	8	2100	10/8/05 21:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	NORTHERN CARROLL	0	0	12000				
1200129	5477467	2005	October	200510	8	2300	10/8/05 23:00	200510	10	700	10/10/05 7:00	Flood	Flood	NEW HAMPSHIRE	NORTHERN GRAFTON	0	0	2000				
1200130	5477479	2005	October	200510	9	100	10/9/05 1:00	200510	10	700	10/10/05 7:00	Flood	Flood	MAINE	LINCOLN	0	0	30000				
1200131	5477480	2005	October	200510	15	500	10/15/05 5:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	BELKNAP	0	0	10000				
1200131	5477481	2005	October	200510	15	700	10/15/05 7:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	COASTAL ROCKINGHAM	0	0	5000				
1200131	5477482	2005	October	200510	15	700	10/15/05 7:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	INTERIOR ROCKINGHAM	0	0	5000				
1199940	5477365	2005	October	200510	4	2300	10/4/05 23:00	200510	6	500	10/6/05 5:00	Flood	Flood	WISCONSIN	RUSK	1	0	0				
1199966	5477813	2005	October	200510	8	1300	10/8/05 13:00	200510	8	1600	10/8/05 16:00	Flood	Flood	MARYLAND	MONTGOMERY	1	0	0				
1200246	5477903	2005	October	200510	15	709	10/15/05 7:09	200510	15	1500	10/15/05 15:00	Flood	Flood	CONNECTICUT	TOLLAND	0	1	0				
1199966	5477814	2005	October	200510	8	1545	10/8/05 15:45	200510	8	1800	10/8/05 18:00	Flood	Flood	MARYLAND	HOWARD	1	0	0				
1200246	5477904	2005	October	200510	15	730	10/15/05 7:30	200510	15	1500	10/15/05 15:00	Flood	Flood	CONNECTICUT	WINDHAM	0	1	0				
1200132	5477554	2005	October	200510	16	300	10/16/05 3:00	200510	17	300	10/17/05 3:00	Flood	Flood	MAINE	KNOX	0	0	5000				
1200132	5477555	2005	October	200510	15	1600	10/15/05 16:00	200510	16	700	10/16/05 7:00	Flood	Flood	MAINE	NORTHERN OXFORD	0	0	2000				
1200132	5477556	2005	October	200510	15	1600	10/15/05 16:00	200510	16	700	10/16/05 7:00	Flood	Flood	MAINE	SOUTHERN OXFORD	0	0	2000				
1200132	5477557	2005	October	200510	16	300	10/16/05 3:00	200510	17	300	10/17/05 3:00	Flood	Flood	MAINE	LINCOLN	0	0	5000				
1200132	5477558	2005	October	200510	16	300	10/16/05 3:00	200510	17	300	10/17/05 3:00	Flood	Flood	MAINE	INTERIOR WALDO	0	0	2000				
1200132	5477559	2005	October	200510	16	300	10/16/05 3:00	200510	17	300	10/17/05 3:00	Flood	Flood	MAINE	COASTAL WALDO	0	0	2000				
1200132	5477560	2005	October	200510	15	1600	10/15/05 16:00	200510	15	1900	10/15/05 19:00	Flood	Flood	MAINE	KENNEBEC	0	0	1000				
1200298	5477669	2005	October	200510	9	200	10/9/05 2:00	200510	10	100	10/10/05 1:00	Flood	Flood	NEW YORK	EASTERN RENSSELAER	2	0	0				
1200131	5477553	2005	October	200510	15	500	10/15/05 5:00	200510	16	700	10/16/05 7:00	Flood	Flood	NEW HAMPSHIRE	SULLIVAN	0	0	10000				
1200196	5476619	2005	October	200510	23	1530	10/23/05 15:30	200510	23	1530	10/23/05 15:30	Hail	Ice / Sleet / Hail	ARIZONA	YAVAPAI	0	1	0	0.5			
1199938	5477142	2005	October	200510	4	2105	10/4/05 21:05	200510	4	2105	10/4/05 21:05	Lightning	Lightning	MINNESOTA	WASHINGTON	2	0	0				
1198834	5475864	2005	October	200510	17	1400	10/17/05 14:00	200510	17	1400	10/17/05 14:00	Lightning	Lightning	MISSOURI	SHELBY	1	2	0				
1199951	5477622	2005	October	200510	5	1630	10/5/05 16:30	200510	5	1630	10/5/05 16:30	Lightning	Lightning	FLORIDA	BROWARD	2	1	0				
1199966	5477818	2005	October	200510	8	2000	10/8/05 20:00	200510	8	2000	10/8/05 20:00	Heavy Rain	Rain / Thunderstorm	MARYLAND	MONTGOMERY	1	1	0				
1199880	5476539	2005	October	200510	2	1630	10/2/05 16:30	200510	2	1630	10/2/05 16:30	Rip Current	Surf / Tide / Tsunami	GUAM	GUAM	0	1	0				
1202442	5482925	2005	October	200510	23	2000	10/23/05 20:00	200510	24	2100	10/24/05 21:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	MONROE/UPPER KEYS	2	0	0				
1202442	5482821	2005	October	200510	23	2000	10/23/05 20:00	200510	24	2100	10/24/05 21:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	MONROE/LOWER KEYS	2	0	0				
1202442	5482822	2005	October	200510	23	2000	10/23/05 20:00	200510	24	2100	10/24/05 21:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	MONROE/MIDDLE KEYS	2	0	0				
1199954	5477625	2005	October	200510	24	600	10/24/05 6:00	200510	24	1100	10/24/05 11:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	COASTAL BROWARD	0	1	0				
1199954	5477626	2005	October	200510	24	400	10/24/05 4:00	200510	24	900	10/24/05 9:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	COASTAL COLLIER	0	1	0				
1199954	5477627	2005	October	200510	24	530	10/24/05 5:30	200510	24	1000	10/24/05 10:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	COASTAL DADE	0	2	0				
1199954	5477628	2005	October	200510	24	700	10/24/05 7:00	200510	24	1200	10/24/05 12:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	COASTAL PALM BEACH	0	1	0				
1199950	5477618	2005	October	200510	24	900	10/24/05 9:00	200510	24	1700	10/24/05 17:00	Tropical Storm	Tropical Vortex	FLORIDA	BREVARD	0	0	1005000				
1199950	5477619	2005	October	200510	24	700	10/24/05 7:00	200510	24	1600	10/24/05 16:00	Tropical Storm	Tropical Vortex	FLORIDA	INDIAN RIVER	0	0	2085000				
1199950	5477620	2005	October	200510	24	600	10/24/05 6:00	200510	24	1600	10/24/05 16:00	Tropical Storm	Tropical Vortex	FLORIDA	ST. LUCIE	0	0	7.00E+06				
1199950	5477621	2005	October	200510	24	500	10/24/05 5:00	200510	24	1500	10/24/05 15:00	Tropical Storm	Tropical Vortex	FLORIDA	MARTIN	0	0	6.00E+06				
1199948	5477528	2005	October	200510	24	635	10/24/05 6:35	200510	24	635	10/24/05 6:35	Tornado	Vortex	FLORIDA	BREVARD	0	0	15000				F2
1199948	5477614	2005	October	200510	24	650	10/24/05 6:50	200510	24	650	10/24/05 6:50	Tornado	Vortex	FLORIDA	BREVARD	0	0	15000				F1
1199948	5477527	2005	October	200510	23	2030	10/23/05 20:30	200510	23	2045	10/23/05 20:45	Tornado	Vortex	FLORIDA	BREVARD	0	0	5000				F0
1201179	5481412	2005	October	200510	9	1800	10/9/05 18:00	200510	9	2300	10/9/05 23:00	High Wind	Wind	ALASKA	JUNEAU BOROUGH AND NORTHERN ADMIRALTY ISLAND	0	0	10000	60	MG		
1199949	5477617	2005	October	200510	24	500	10/24/05 5:00	200510	24	1400	10/24/05 14:00	High Wind	Wind	FLORIDA	OKEECHOBEE	0	0	8.00E+06	80	EG		
1198332	5472216	2005	October	200510	6	1100	10/6/05 11:00	200510	6	1700	10/6/05 17:00	Strong Wind	Wind	NEBRASKA	CLAY	0	0	5000	39	EG		
1198330	5472212	2005	October	200510	3	1100	10/3/05 11:00	200510	3	1700	10/3/05 17:00	Strong Wind	Wind	NEBRASKA	HALL	0	0	3000	39	EG		
1201502	5480219	2005	October	200510	13	0	10/13/05 0:00	200510	14	600	10/14/05 6:00	Strong Wind	Wind	NEW JERSEY	EASTERN OCEAN	0	0	2000	44	EG		
1201495	5480132	2005	October	200510	16	800	10/16/05 8:00	200510	16	1700	10/16/05 17:00	Strong Wind	Wind	NEW JERSEY	MORRIS	0	1	0	35	EG		
1201502	5480218	2005	October	200510	13	0	10/13/05 0:00	200510	14	600	10/14/05 6:00	Strong Wind	Wind	NEW JERSEY	EASTERN MONMOUTH	0	0	4000	44	EG		
1201502	5480224	2005	October	200510	13	0	10/13/05 0:00	200510	14	600	10/14/05 6:00	Strong Wind	Wind	NEW JERSEY	WESTERN OCEAN	0	0	1000	35	EG		
1201502	5480223	2005	October	200510	13	0	10/13/05 0:00	200510	14	600	10/14/05 6:00	Strong Wind	Wind	NEW JERSEY	WESTERN MONMOUTH	0	0	2000	40	EG		
1199463	5478239	2005	October	200510	15	1135	10/15/05 11:35	200510	15	1135	10/15/05 11:35	Strong Wind	Wind	CALIFORNIA	E INYO	1	0	0	45	EG		
1199962	5479310	2005	October	200510	9	1530	10/9/05 15:30	200510	9	1530	10/9/05 15:30	Thunderstorm Wind	Wind	TEXAS	WARD	0	0	1000	50	EG		
1199962	5479311	2005	October	200510	9	1610	10/9/05 16:10	200510	9	1610	10/9/05 16:10	Thunderstorm Wind	Wind	TEXAS	PECOS	0	0	1000	50	EG		
1200979	5481047	2005	October	200510	31	1335	10/31/05 13:35	200510	31	1335	10/31/05 13:35	Thunderstorm Wind	Wind	ARKANSAS	MILLER	1	0	0	55	EG		
1200118	5477307	2005	October	200510	27	1720	10/27/05 17:20	200510	27	1720	10/27/05 17:20	Thunderstorm Wind	Wind	TEXAS	DUVAL	1	0	0	87	EG		
1198918	5474954	2005	September	200509	6	1028	9/6/05 10:28	200509	19	1700	9/19/05 17:00	Wildfire	Fire	CALIFORNIA	SAN DIEGO COUNTY MOUNTAINS	6	0	0				
1198275	5471672	2005	September	200509	5	1830	9/5/05 18:30	200509	5	2230	9/5/05 22:30	Flash Flood	Flood	NEBRASKA	PHELPS	0	0	4000				
1198590	5475802	2005	September	200509	16	1215	9/16/05 12:15	200509	16	1500	9/16/05 15:00	Flash Flood	Flood	PUERTO RICO	NORTHEAST	0	1	0				
1199216	5474737	2005	September	200509	13	1530	9/13/05 15:30	200509	13	1700	9/13/05 17:00	Flash Flood	Flood	WISCONSIN	TREMPEALEAU	0	0	5000				
1198924	5474966	2005	September	200509	24	345	9/24/05 3:45	200509	24	545	9/24/05 5:45	Flash Flood	Flood	INDIANA	MORGAN	0	0	10000				
1199830	5478891	2005	September	200509	25	830	9/25/05 8:30	200509	25	1200	9/25/05 12:00	Flash Flood	Flood	MISSISSIPPI	MADISON	0	0	43000				
1199830	5478623	2005	September	200509	25	830	9/25/05 8:30	200509	25	1200	9/25/05 12:00	Flash Flood	Flood	MISSISSIPPI	HOLMES	0	0	31000				
1199829	5478617	2005	September	200509	25	300	9/25/05 3:00	200509	25	600	9/25/05 6:00	Flash Flood	Flood	LOUISIANA	CONCORDIA	0	0	8000				
1199829	5478618	2005	September	200509	25	800	9/25/05 8:00	200509	25	1100	9/25/05 11:00	Flash Flood	Flood	LOUISIANA	TENSAS	0	0	18000				
1199830	5478622	2005	September	200509	25	830	9/25/05 8:30	200509	25	1200	9/25/05 12:00	Flash Flood	Flood	MISSISSIPPI	HINDS	0	0	81000				
1198328	5472206	2005	September	200509	25	2200	9/25/05 22:00	200509	30	2359	9/30/05 23:59	Flood	Flood	IOWA	EMMET	0	0	7000				
1198328	5472207	2005	September	200509	25	2200	9/25/05 22:00	200509	30	2359	9/30/05 23:59	Flood	Flood	IOWA	KOSSUTH	0	0	7000				
1199156	5474272	2005	September	200509	13	1100	9/13/05 11:00	200509	13	1700	9/13/05 17:00	Heat	Heat	PENNSYLVANIA	PHILADELPHIA	0	1	0				
1198740	5475491	2005	September	200509	20	1130	9/20/05 11:30	200509	20	1400	9/20/05 14:00	Heat	Heat	ALABAMA	LOWER MOBILE	0	1	0				
1199630	5478489	2005	September	200509	21	1500	9/21/05 15:00	200509	28	1500	9/28/05 15:00	Heat	Heat	TEXAS	HARRIS	0	34	0				
1199630	5478490	2005	September	200509	22	1500	9/22/05 15:00	200509	22	1500	9/22/05 15:00	Heat	Heat	TEXAS	CHAMBERS	0	1	0				
1199630	5478491	2005	September	200509	22	1500	9/22/05 15:00	200509	22	1500	9/22/05 15:00	Heat	Heat	TEXAS	HOUSTON	0	1	0				
1199630	5478551	2005	September	200509	22	1500	9/22/05 15:00	200509	26	1500	9/26/05 15:00	Heat	Heat	TEXAS	MONTGOMERY	0	13	0				
1198275	5471671	2005	September	200509	5	1800	9/5/05 18:00	200509	5	1800	9/5/05 18:00	Hail	Ice / Sleet / Hail	NEBRASKA	GOSPER	0	0	4000	1.25			
1198276	5471673	2005	September	200509	12	1750	9/12/05 17:50	200509	12	1750	9/12/05 17:50	Hail	Ice / Sleet / Hail	NEBRASKA	VALLEY	0	0	2000	1.75			
1198916	5474792	2005	September	200509	19	645	9/19/05 6:45	200509	19	655	9/19/05 6:55	Hail	Ice / Sleet / Hail	ILLINOIS	EDGAR	0	0	6000	1.75			
1198325	5472114	2005	September	200509	8	1200	9/8/05 12:00	200509	8	1200	9/8/05 12:00	Hail	Ice / Sleet / Hail	IOWA	POLK	0	0	2000	1.75			
1198275	5471591	2005	September	200509	5	1620	9/5/05 16:20	200509	5	1620	9/5/05 16:20	Hail	Ice / Sleet / Hail	NEBRASKA	GOSPER	0	0	13000	1			
1198325	5472115	2005	September	200509	8	1210	9/8/05 12:10	200509	8	1210	9/8/05 12:10	Hail	Ice / Sleet / Hail	IOWA	POLK	0	0	6000	1.5			
1199217	5474738	2005	September	200509	19	50	9/19/05 0:50	200509	19	50	9/19/05 0:50	Hail	Ice / Sleet / Hail	IOWA	FLOYD	0	0	8000	1			
1199217	5474739	2005	September	200509	19	235	9/19/05 2:35	200509	19	235	9/19/05 2:35	Hail	Ice / Sleet / Hail	IOWA	FAYETTE	0	0	11000	1.75			
1198275	5471670	2005	September	200509	5	1758	9/5/05 17:58	200509	5	1758	9/5/05 17:58	Hail	Ice / Sleet / Hail	NEBRASKA	PHELPS	0	0	14000	1			
1198276	5471676	2005	September	200509	12	1815	9/12/05 18:15	200509	12	1815	9/12/05 18:15	Hail	Ice / Sleet / Hail	NEBRASKA	ADAMS	0	0	3000	2			
1198276	5471677	2005	September	200509	12	1820	9/12/05 18:20	200509	12	1820	9/12/05 18:20	Hail	Ice / Sleet / Hail	NEBRASKA	ADAMS	0	0	7000	1.5			
1199566	5478476	2005	September	200509	24	2214	9/24/05 22:14	200509	24	2214	9/24/05 22:14	Hail	Ice / Sleet / Hail	MINNESOTA	FARIBAULT	1	0	0	1.75			
1199637	5478684	2005	September	200509	22	1649	9/22/05 16:49	200509	22	1653	9/22/05 16:53	Hail	Ice / Sleet / Hail	MICHIGAN	JACKSON	0	0	2000	1.75			
1199131	5474139	2005	September	200509	8	1702	9/8/05 17:02	200509	8	1702	9/8/05 17:02	Lightning	Lightning	COLORADO	OTERO	0	1	0				
1199131	5474140	2005	September	200509	8	1645	9/8/05 16:45	200509	8	1645	9/8/05 16:45	Lightning	Lightning	COLORADO	PUEBLO	1	0	0				
1199021	5474049	2005	September	200509	8	1445	9/8/05 14:45	200509	8	1445	9/8/05 14:45	Lightning	Lightning	COLORADO	GUNNISON	1	0	0				
1198606	5475918	2005	September	200509	9	1500	9/9/05 15:00	200509	9	1500	9/9/05 15:00	Lightning	Lightning	MONTANA	DEER LODGE	3	0	0				
1199106	5474970	2005	September	200509	17	1930	9/17/05 19:30	200509	17	1930	9/17/05 19:30	Lightning	Lightning	CONNECTICUT	NEW LONDON	2	0	0				
1199161	5474355	2005	September	200509	11	1315	9/11/05 13:15	200509	11	1315	9/11/05 13:15	Lightning	Lightning	TEXAS	NUECES	1	0	0				
1199568	5478858	2005	September	200509	21	2000	9/21/05 20:00	200509	21	2000	9/21/05 20:00	Lightning	Lightning	MINNESOTA	WRIGHT	2	0	0				
1200967	5480946	2005	September	200509	28	1830	9/28/05 18:30	200509	28	1830	9/28/05 18:30	Lightning	Lightning	OKLAHOMA	MCCURTAIN	1	0	0				
1199647	5478819	2005	September	200509	4	1012	9/4/05 10:12	200509	4	1012	9/4/05 10:12	Lightning	Lightning	IOWA	LINN	1	1	0				
1198755	5475570	2005	September	200509	14	400	9/14/05 4:00	200509	17	1000	9/17/05 10:00	High Surf	Surf / Tide / Tsunami	HAWAII	OAHU SOUTH SHORE	1	0	0				
